"","cntry","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"34420","SE",7,7,7,7,7,5,5,8,9,1,7,7,8,10,10,10
"34421","SE",9,9,9,7,7,8,9,7,7,4,9,3,6,10,10,10
"34422","SE",6,6,10,5,5,0,8,8,2,2,5,4,2,5,8,7
"34423","SE",7,6,7,6,7,6,7,10,4,5,8,3,5,7,7,7
"34424","SE",4,6,8,6,5,3,3,8,4,2,8,5,4,7,10,10
"34425","SE",10,9,7,3,3,6,8,10,10,2,10,3,2,10,10,10
"34426","SE",6,8,9,7,6,7,8,7,3,3,7,7,8,8,7,8
"34427","SE",4,4,7,5,4,4,3,8,3,3,3,3,5,3,3,5
"34428","SE",5,6,6,2,3,5,6,8,3,1,7,4,7,6,7,6
"34429","SE",8,6,7,5,6,4,4,6,5,5,8,4,2,7,8,8
"34430","SE",7,7,8,7,7,6,6,8,10,6,8,6,7,8,8,7
"34431","SE",4,3,7,4,4,3,4,8,4,5,6,6,6,5,6,5
"34432","SE",7,6,7,5,5,7,8,8,8,5,6,8,7,5,8,5
"34433","SE",7,8,7,6,5,8,9,8,4,1,7,6,4,7,9,8
"34434","SE",6,6,8,1,1,1,7,7,5,5,8,3,5,2,7,0
"34435","SE",7,7,6,5,5,7,7,10,7,5,8,5,9,5,7,9
"34436","SE",7,8,8,7,7,7,8,8,6,4,7,7,6,5,7,6
"34437","SE",8,6,6,6,6,8,9,8,5,5,6,3,3,6,9,6
"34438","SE",3,5,5,3,3,7,9,6,2,2,8,1,8,10,10,10
"34439","SE",7,6,7,5,6,8,8,8,7,7,9,8,8,5,7,6
"34440","SE",7,9,4,5,6,7,8,9,5,6,6,4,4,7,10,7
"34441","SE",8,8,8,6,5,5,9,8,8,6,8,8,8,8,8,8
"34442","SE",8,9,8,7,7,6,9,8,5,5,8,4,7,2,1,0
"34443","SE",6,6,7,7,7,8,8,7,4,3,8,9,8,6,8,7
"34444","SE",7,5,7,5,5,5,7,7,4,5,7,3,3,5,5,5
"34445","SE",5,6,8,3,3,4,5,8,6,4,4,5,8,3,3,2
"34446","SE",5,5,6,2,2,4,4,9,1,1,1,2,3,8,7,5
"34447","SE",7,6,6,6,7,4,7,8,6,2,6,7,7,8,8,8
"34448","SE",6,5,5,3,3,3,3,8,6,6,8,5,6,2,5,6
"34449","SE",7,8,9,7,7,8,8,9,7,9,10,7,8,7,8,9
"34450","SE",6,8,8,6,6,5,7,10,5,5,8,8,10,5,8,8
"34451","SE",5,6,7,5,5,4,6,8,7,4,4,3,3,7,8,5
"34452","SE",9,8,8,8,7,7,8,9,7,5,7,6,7,6,7,7
"34453","SE",8,9,9,7,8,8,9,8,8,8,9,8,8,8,8,7
"34454","SE",7,6,3,3,3,6,3,8,4,3,6,3,3,5,5,8
"34455","SE",8,9,8,5,5,7,8,8,6,6,7,7,8,7,7,6
"34456","SE",10,10,10,8,8,6,7,9,5,3,8,6,9,8,9,9
"34457","SE",6,8,7,5,6,6,7,8,5,5,9,5,7,7,8,8
"34458","SE",3,4,4,3,5,5,4,4,3,4,6,3,3,4,7,7
"34459","SE",7,7,4,5,7,6,4,6,5,6,7,2,4,5,5,5
"34460","SE",3,3,9,2,0,3,3,8,0,1,5,3,7,4,10,8
"34461","SE",5,5,7,3,5,6,7,8,6,5,8,6,4,4,8,5
"34462","SE",10,9,10,5,5,4,7,9,4,3,8,3,5,10,10,10
"34463","SE",8,7,8,6,4,7,5,7,3,4,4,2,2,8,10,8
"34464","SE",4,6,6,2,3,3,3,8,4,4,7,4,5,5,5,5
"34465","SE",6,8,7,5,7,6,7,8,5,6,7,5,6,4,4,6
"34466","SE",8,8,8,4,7,4,8,8,7,3,9,3,8,7,7,8
"34467","SE",9,10,9,8,8,7,4,8,8,7,9,3,5,5,4,6
"34468","SE",7,9,7,7,5,7,6,7,4,5,9,7,3,8,10,10
"34469","SE",7,6,6,3,4,5,7,10,10,4,8,3,6,6,9,4
"34470","SE",7,5,6,5,6,4,6,4,2,2,5,5,2,6,8,7
"34471","SE",6,4,9,2,2,3,5,3,4,4,6,6,5,5,10,10
"34472","SE",9,9,9,7,7,7,7,9,4,2,8,7,8,7,6,7
"34473","SE",5,2,4,4,4,6,8,7,3,6,9,8,3,8,6,4
"34474","SE",5,7,7,4,4,6,7,10,5,5,7,4,6,7,10,10
"34475","SE",6,8,6,5,5,7,5,9,6,3,8,4,5,6,9,6
"34476","SE",2,0,7,1,2,0,6,4,1,1,7,5,10,1,2,1
"34477","SE",6,6,7,6,5,6,6,8,5,4,6,6,6,4,7,4
"34478","SE",9,9,8,6,4,6,4,8,6,4,8,6,8,8,6,5
"34479","SE",8,7,7,6,6,6,3,8,4,5,7,4,6,7,9,7
"34480","SE",8,7,8,3,4,4,8,3,3,5,8,2,3,3,7,7
"34481","SE",6,7,7,3,3,8,10,8,3,3,8,8,6,5,5,4
"34482","SE",7,3,10,3,1,1,0,4,0,7,2,7,8,5,7,7
"34483","SE",7,8,6,5,4,7,7,10,6,5,8,4,1,8,8,5
"34484","SE",3,4,7,1,1,1,1,8,4,2,2,1,2,5,8,5
"34485","SE",10,9,9,7,7,8,8,8,5,2,7,4,5,7,7,7
"34486","SE",8,7,8,5,6,8,9,6,8,8,6,8,5,7,9,9
"34487","SE",7,5,7,4,4,4,5,4,4,5,6,3,5,3,6,5
"34488","SE",7,3,3,4,4,5,4,9,5,5,6,7,7,7,7,5
"34489","SE",8,6,9,3,4,4,6,7,5,4,5,4,3,4,9,5
"34490","SE",8,9,6,4,4,6,8,8,6,5,6,6,7,7,7,7
"34491","SE",4,6,6,4,5,7,8,8,6,3,7,4,7,7,8,7
"34492","SE",6,5,5,5,5,5,7,9,4,4,6,6,6,8,6,7
"34493","SE",7,9,9,7,6,7,8,8,5,1,7,2,3,9,8,9
"34494","SE",8,6,4,4,5,2,0,8,3,4,3,5,4,4,2,2
"34495","SE",9,9,10,5,3,3,8,6,0,4,5,5,9,4,8,8
"34496","SE",1,4,5,1,2,1,1,7,7,4,6,2,5,2,2,2
"34497","SE",3,10,8,3,5,5,3,7,3,3,8,2,3,6,6,7
"34498","SE",9,8,9,7,7,7,7,8,4,0,7,6,6,7,8,8
"34499","SE",9,0,8,5,5,5,4,8,5,5,6,7,5,5,4,5
"34500","SE",3,7,8,2,2,5,8,9,8,0,2,5,4,9,5,3
"34501","SE",8,9,8,6,7,7,5,8,3,3,9,5,6,6,6,6
"34502","SE",8,3,8,8,8,7,5,8,3,8,4,7,7,3,8,6
"34503","SE",8,6,9,6,5,7,8,9,6,7,7,6,4,8,8,8
"34504","SE",0,3,5,3,3,3,5,9,8,6,6,5,7,3,6,4
"34505","SE",6,7,7,4,4,3,5,6,5,3,5,1,6,5,6,6
"34506","SE",6,7,6,5,5,5,6,8,5,6,7,7,7,8,9,5
"34507","SE",7,7,7,6,5,6,7,9,9,3,9,5,8,9,9,8
"34508","SE",2,2,1,1,2,5,4,8,2,3,7,9,1,5,2,2
"34509","SE",8,8,8,5,5,0,0,10,5,0,5,6,8,5,5,5
"34510","SE",4,6,6,3,5,8,8,5,3,3,7,4,3,8,9,7
"34511","SE",9,8,8,7,7,6,6,10,6,7,9,7,7,7,9,9
"34512","SE",3,2,7,2,5,5,6,8,6,7,5,1,2,3,2,3
"34513","SE",9,9,8,7,7,5,6,9,3,3,9,4,7,6,9,9
"34514","SE",8,8,9,5,7,9,4,5,6,4,8,4,8,7,10,9
"34515","SE",7,6,7,7,7,6,5,9,7,6,7,7,4,7,8,7
"34516","SE",9,9,9,6,7,9,9,10,6,3,7,4,4,7,7,7
"34517","SE",6,5,6,4,5,6,7,8,5,5,8,5,6,6,8,8
"34518","SE",5,0,0,2,1,0,2,8,0,0,8,0,3,10,10,10
"34519","SE",6,8,8,6,6,6,8,10,6,6,10,5,5,5,6,6
"34520","SE",8,8,9,7,8,7,9,9,6,5,8,9,6,7,8,7
"34521","SE",9,7,7,5,7,5,8,8,6,8,9,3,6,4,3,7
"34522","SE",8,6,4,6,7,8,5,8,3,2,7,5,5,7,8,8
"34523","SE",4,7,6,4,6,5,7,7,2,5,7,6,6,3,7,3
"34524","SE",7,8,8,5,6,5,8,9,4,2,9,3,6,4,7,7
"34525","SE",2,3,3,0,5,1,3,10,2,0,6,0,10,9,2,9
"34526","SE",9,9,7,6,7,5,5,7,5,3,8,3,4,6,10,7
"34527","SE",6,6,7,7,6,6,7,8,2,6,7,6,8,8,4,5
"34528","SE",6,7,8,6,6,7,8,10,5,6,7,8,8,7,6,8
"34529","SE",4,0,5,3,3,5,5,5,3,3,4,5,3,5,5,5
"34530","SE",5,6,6,6,5,5,7,3,2,5,6,3,4,5,6,6
"34531","SE",8,7,7,5,5,3,5,8,6,5,6,4,5,5,7,7
"34532","SE",6,6,8,6,5,6,7,9,5,3,7,6,8,8,9,9
"34533","SE",8,8,9,7,7,6,7,9,8,8,9,8,8,8,9,7
"34534","SE",8,8,8,8,7,7,6,8,6,9,9,7,8,6,9,8
"34535","SE",3,4,4,3,2,3,4,8,3,4,3,3,3,6,7,7
"34536","SE",8,8,7,4,5,8,10,8,3,6,9,6,7,5,8,8
"34537","SE",6,8,8,6,6,5,7,8,4,5,8,7,4,5,4,7
"34538","SE",3,1,4,1,2,5,6,7,3,5,2,3,6,0,9,7
"34539","SE",9,10,10,6,5,9,9,6,5,5,9,4,7,10,10,10
"34540","SE",6,5,6,4,5,5,6,8,4,5,8,7,7,4,1,4
"34541","SE",6,5,4,3,3,3,5,4,4,2,5,3,5,5,6,6
"34542","SE",2,4,6,2,2,3,6,8,3,1,4,3,6,4,6,4
"34543","SE",5,1,3,3,3,5,5,8,5,3,5,5,5,0,1,1
"34544","SE",6,6,7,5,4,6,7,6,4,2,6,5,4,6,6,5
"34545","SE",9,9,9,5,5,5,5,5,5,6,8,7,7,4,7,10
"34546","SE",8,8,9,6,5,6,6,10,6,5,8,6,7,7,10,10
"34547","SE",7,6,6,5,6,8,6,8,5,5,8,8,8,10,10,10
"34548","SE",9,10,9,9,9,7,7,10,8,4,9,7,8,5,4,8
"34549","SE",7,6,6,5,5,5,5,9,4,6,6,4,4,6,7,5
"34550","SE",7,8,5,2,3,9,7,7,5,3,7,8,8,5,3,4
"34551","SE",7,9,9,4,6,9,7,9,4,1,8,6,3,7,10,9
"34552","SE",3,6,8,2,3,3,0,7,5,2,2,4,5,2,5,4
"34553","SE",6,7,8,3,4,5,8,9,6,2,8,4,3,8,8,7
"34554","SE",9,10,10,7,8,9,5,9,4,1,8,3,3,10,7,8
"34555","SE",4,5,6,3,3,4,5,9,6,4,6,2,6,3,4,3
"34556","SE",8,5,7,3,6,7,9,9,5,7,6,6,7,9,9,5
"34557","SE",7,7,9,7,7,9,9,9,3,3,6,5,6,9,10,10
"34558","SE",2,2,3,1,1,2,2,7,0,3,2,3,2,2,2,2
"34559","SE",6,6,7,6,5,5,6,8,3,5,7,1,3,7,8,9
"34560","SE",5,4,6,5,5,4,4,8,3,6,7,4,4,5,3,5
"34561","SE",10,10,10,7,7,10,7,7,7,0,10,3,5,8,10,10
"34562","SE",8,9,10,5,4,6,10,8,2,4,9,5,8,7,8,7
"34563","SE",8,8,8,6,6,5,6,10,6,4,8,6,7,6,4,5
"34564","SE",8,5,5,6,6,5,4,7,8,3,7,8,9,6,8,7
"34565","SE",6,7,7,4,4,4,6,9,3,6,4,3,4,8,7,10
"34566","SE",3,3,3,3,3,2,3,4,4,4,3,3,3,4,3,5
"34567","SE",6,8,9,7,7,3,8,8,5,2,9,8,7,10,10,8
"34568","SE",5,6,8,5,5,5,7,10,7,8,8,8,9,6,5,5
"34569","SE",8,7,6,5,5,3,4,6,7,5,8,6,7,7,8,7
"34570","SE",8,9,9,7,7,8,8,8,6,6,9,8,8,8,7,6
"34571","SE",3,5,5,2,3,0,7,3,0,0,4,4,5,3,3,5
"34572","SE",8,8,8,3,3,5,8,8,5,7,8,5,5,8,10,10
"34573","SE",7,7,7,4,8,8,6,8,6,5,6,4,7,6,7,6
"34574","SE",4,5,6,5,4,5,6,5,5,4,5,6,4,3,4,5
"34575","SE",4,8,8,3,5,0,8,7,4,3,8,10,5,5,5,5
"34576","SE",9,7,7,8,8,7,5,9,4,8,5,5,6,2,5,2
"34577","SE",9,8,10,6,7,9,7,9,6,5,10,6,4,10,8,9
"34578","SE",5,6,7,7,5,4,4,8,5,6,7,5,7,5,5,5
"34579","SE",6,8,8,5,5,3,5,8,6,2,7,7,5,7,8,8
"34580","SE",9,8,8,7,8,7,7,8,7,7,8,7,6,8,8,5
"34581","SE",8,7,6,5,6,8,5,8,4,5,5,3,5,3,4,3
"34582","SE",6,7,6,5,4,5,6,9,6,1,7,3,7,7,7,5
"34583","SE",10,8,9,7,8,9,9,7,3,3,4,7,5,4,8,5
"34584","SE",4,2,4,5,5,3,3,8,8,4,6,7,3,4,8,5
"34585","SE",7,9,9,2,2,0,0,8,1,5,1,3,4,5,2,5
"34586","SE",8,5,7,5,5,6,7,9,4,6,8,4,4,7,8,7
"34587","SE",7,7,4,5,7,3,7,9,7,7,5,4,3,7,8,7
"34588","SE",2,6,7,3,4,6,7,9,3,2,9,7,7,7,8,5
"34589","SE",6,7,7,6,5,4,7,9,8,5,6,7,5,9,8,8
"34590","SE",6,6,9,4,6,7,7,8,3,3,6,6,1,5,2,6
"34591","SE",7,5,2,4,4,6,8,9,3,3,7,3,9,5,8,7
"34592","SE",9,10,8,6,8,8,10,9,8,3,9,8,8,8,10,8
"34593","SE",5,7,7,4,5,5,7,9,2,0,6,6,6,8,10,9
"34594","SE",5,5,5,5,5,5,5,5,7,5,5,5,5,6,7,5
"34595","SE",7,7,9,3,5,2,8,8,4,1,7,5,7,8,8,5
"34596","SE",9,9,8,9,8,8,9,9,8,2,9,5,5,9,9,9
"34597","SE",8,8,7,4,4,4,5,9,3,6,5,3,5,3,3,2
"34598","SE",4,8,8,4,4,5,6,8,0,3,4,6,7,5,9,6
"34599","SE",6,3,5,5,8,5,8,9,6,8,6,7,8,4,0,4
"34600","SE",7,5,5,4,5,6,4,10,0,0,1,2,1,3,4,1
"34601","SE",7,8,8,6,6,6,7,9,5,6,7,7,6,6,10,9
"34602","SE",5,4,4,6,6,7,5,8,4,2,5,3,2,4,7,7
"34603","SE",7,7,8,6,6,6,7,9,6,6,8,6,7,5,5,5
"34604","SE",10,9,9,7,8,9,7,10,5,7,9,7,6,3,7,6
"34605","SE",7,6,8,6,6,5,7,5,5,5,3,5,5,5,5,7
"34606","SE",8,8,8,8,8,8,8,10,5,5,5,5,2,2,5,2
"34607","SE",5,6,7,4,4,2,6,3,3,5,2,5,5,3,3,5
"34608","SE",5,7,7,5,5,5,5,8,8,5,7,6,6,5,4,4
"34609","SE",7,7,6,6,7,8,8,7,6,6,8,7,5,6,7,5
"34610","SE",8,9,10,3,3,4,7,3,5,4,7,3,7,6,6,5
"34611","SE",5,4,3,3,3,3,3,8,6,6,4,5,6,5,5,5
"34612","SE",9,9,9,6,7,5,5,8,6,5,9,4,5,7,5,5
"34613","SE",7,6,10,7,7,5,8,10,7,8,5,5,8,0,1,4
"34614","SE",6,8,8,6,7,7,7,9,6,6,8,4,6,7,8,8
"34615","SE",5,8,8,6,5,4,6,7,5,3,5,3,4,9,10,8
"34616","SE",7,7,9,5,5,5,7,8,3,4,8,4,7,3,7,4
"34617","SE",8,2,6,3,4,5,8,9,9,6,9,7,3,8,8,8
"34618","SE",7,8,8,3,3,4,7,6,3,5,7,8,7,7,10,8
"34619","SE",9,9,9,8,8,8,7,9,3,4,9,4,6,8,9,8
"34620","SE",8,6,5,4,4,5,4,9,6,7,6,3,5,7,8,7
"34621","SE",7,5,3,7,6,6,8,5,3,6,7,7,1,6,6,7
"34622","SE",4,3,7,5,3,3,5,8,7,7,2,5,7,5,2,5
"34623","SE",7,10,9,6,5,8,8,8,8,6,10,7,6,7,8,7
"34624","SE",5,8,10,2,2,4,4,7,7,3,6,3,6,6,8,8
"34625","SE",5,2,4,1,1,3,6,7,5,3,3,6,4,7,6,6
"34626","SE",5,8,9,5,6,5,6,6,4,2,7,6,8,8,10,7
"34627","SE",7,8,8,6,7,7,7,9,5,3,6,5,7,9,9,9
"34628","SE",9,10,9,7,7,8,10,10,8,6,8,8,8,7,8,8
"34629","SE",3,4,6,4,7,7,8,7,5,1,6,7,7,7,9,8
"34630","SE",3,6,6,3,3,7,7,7,5,6,8,4,6,5,6,8
"34631","SE",4,6,9,2,4,2,8,8,3,3,6,4,6,5,7,7
"34632","SE",1,3,5,1,2,1,1,8,2,1,2,4,5,5,5,4
"34633","SE",8,8,8,5,6,7,8,9,3,7,8,6,8,5,7,4
"34634","SE",8,7,7,5,5,6,8,7,8,6,7,6,5,7,8,6
"34635","SE",7,7,8,4,5,5,8,8,3,2,4,4,5,7,9,9
"34636","SE",7,8,8,7,7,8,9,8,6,6,7,6,8,2,3,4
"34637","SE",3,3,3,1,1,3,5,10,4,3,5,8,2,3,5,5
"34638","SE",8,7,8,7,7,7,8,9,6,5,6,6,6,7,7,7
"34639","SE",6,9,8,4,5,6,7,10,5,2,9,4,6,6,8,5
"34640","SE",3,7,6,3,3,3,3,7,5,3,6,5,3,5,7,7
"34641","SE",5,5,5,4,4,0,6,5,2,3,5,4,3,3,4,5
"34642","SE",7,3,7,3,2,6,7,7,2,8,6,2,3,5,7,7
"34643","SE",6,8,10,4,4,3,3,9,7,5,4,3,2,5,5,5
"34644","SE",10,10,10,8,8,7,10,10,3,4,8,7,10,10,10,10
"34645","SE",10,9,8,6,6,6,4,10,4,2,9,2,5,9,10,7
"34646","SE",2,6,6,1,3,3,3,8,8,4,4,6,8,5,5,6
"34647","SE",4,8,7,3,3,2,7,5,1,2,8,7,8,5,8,9
"34648","SE",6,7,3,4,4,5,7,8,2,1,4,4,4,7,9,8
"34649","SE",5,7,7,6,6,7,7,9,4,4,6,6,7,7,7,7
"34650","SE",6,5,5,3,4,2,5,8,3,4,6,3,6,6,9,5
"34651","SE",6,9,8,6,5,7,9,6,6,1,7,7,6,9,10,9
"34652","SE",9,8,8,6,5,6,8,6,5,3,9,8,8,8,8,8
"34653","SE",6,5,6,5,4,6,4,8,6,6,7,6,5,4,4,4
"34654","SE",3,3,5,1,1,2,3,9,2,2,4,4,6,6,8,6
"34655","SE",6,7,8,3,1,2,5,8,0,0,2,2,8,5,8,8
"34656","SE",5,5,7,4,4,4,4,9,5,5,6,6,5,5,4,5
"34657","SE",9,7,8,6,5,7,9,8,6,3,8,6,5,8,10,10
"34658","SE",3,5,5,6,4,7,9,6,3,3,7,6,4,8,7,8
"34659","SE",6,6,7,6,6,7,6,8,7,4,8,5,8,8,10,9
"34660","SE",7,8,6,5,4,6,7,7,6,3,3,1,4,6,6,5
"34661","SE",4,8,7,4,4,5,5,6,5,2,6,4,5,5,7,5
"34662","SE",7,7,5,8,7,7,5,10,9,8,8,7,8,5,8,7
"34663","SE",10,6,7,3,3,3,3,8,6,4,8,2,8,6,7,4
"34664","SE",6,8,8,4,5,4,8,8,7,4,7,7,7,3,3,3
"34665","SE",9,9,9,8,8,8,6,8,7,7,8,8,7,6,5,7
"34666","SE",0,7,9,5,2,5,2,8,4,0,2,7,6,10,10,10
"34667","SE",5,7,6,4,4,5,5,7,3,0,6,5,4,7,0,7
"34668","SE",5,3,5,3,3,5,7,8,5,5,8,7,7,5,7,7
"34669","SE",9,7,6,5,7,3,9,8,6,2,8,5,5,8,6,6
"34670","SE",6,8,7,3,5,4,7,9,5,3,10,4,3,4,5,5
"34671","SE",8,7,9,6,7,8,8,9,4,5,7,3,6,7,8,5
"34672","SE",5,9,9,5,5,3,4,9,0,2,5,6,7,8,7,8
"34673","SE",8,8,9,5,4,3,6,3,9,8,10,6,3,7,9,9
"34674","SE",10,2,2,7,6,3,3,8,2,8,6,3,10,0,0,0
"34675","SE",6,7,7,5,6,7,6,8,6,6,7,8,9,6,9,8
"34676","SE",1,7,10,0,1,0,10,10,4,5,5,5,5,5,5,10
"34677","SE",8,6,7,6,6,6,3,7,3,5,7,6,7,4,7,6
"34678","SE",5,8,10,4,5,5,8,7,4,3,5,5,6,6,6,6
"34679","SE",9,8,6,6,6,8,8,8,3,5,7,8,8,6,7,9
"34680","SE",8,4,5,7,7,7,6,8,4,7,9,5,4,5,6,5
"34681","SE",6,9,10,4,5,5,7,9,6,4,7,7,6,7,8,8
"34682","SE",7,6,7,7,7,6,8,2,4,4,8,6,3,7,10,8
"34683","SE",4,7,7,3,4,1,6,8,7,1,8,7,5,8,8,7
"34684","SE",6,8,8,6,6,5,4,10,6,5,6,6,6,5,8,6
"34685","SE",8,8,8,7,6,6,8,5,7,4,7,3,8,4,8,5
"34686","SE",8,8,9,6,7,6,8,7,3,2,8,7,8,10,10,10
"34687","SE",6,8,8,6,6,6,5,9,5,2,8,7,6,9,9,8
"34688","SE",7,7,2,4,7,8,6,4,3,6,6,6,7,9,10,10
"34689","SE",10,10,10,8,6,6,9,10,7,3,10,7,7,9,10,10
"34690","SE",8,9,7,3,3,6,6,10,6,6,9,9,8,10,10,10
"34691","SE",3,6,6,4,4,0,3,10,6,4,4,5,8,5,6,5
"34692","SE",10,10,10,5,4,8,9,9,9,2,10,5,8,10,10,9
"34693","SE",4,8,9,5,4,4,6,10,4,1,9,5,7,7,7,7
"34694","SE",8,8,8,6,6,6,6,8,5,4,7,7,7,6,7,8
"34695","SE",4,3,3,4,3,2,4,9,3,4,3,4,6,1,1,2
"34696","SE",3,8,9,3,3,5,9,8,2,0,6,2,9,8,8,8
"34697","SE",7,7,8,6,6,6,6,8,6,3,6,7,7,7,10,7
"34698","SE",6,8,8,6,6,5,5,9,6,6,7,8,7,7,7,7
"34699","SE",4,2,2,0,2,3,6,6,3,5,8,6,4,4,8,5
"34700","SE",9,10,8,7,7,7,7,9,8,5,9,7,7,8,10,10
"34701","SE",5,8,7,6,5,5,4,5,5,5,5,3,3,5,6,7
"34702","SE",10,1,6,0,0,0,7,2,4,7,4,6,8,0,3,0
"34703","SE",8,8,8,7,7,5,5,9,8,5,7,6,7,6,7,7
"34704","SE",9,8,9,7,7,8,9,10,8,8,9,8,7,7,6,7
"34705","SE",8,9,9,7,7,8,9,9,4,7,9,6,8,9,9,8
"34706","SE",10,8,8,5,6,8,8,8,5,1,5,0,4,8,8,8
"34707","SE",7,7,5,5,6,5,6,9,6,4,6,3,7,7,7,5
"34708","SE",9,9,9,8,7,7,8,7,3,3,7,4,6,7,7,7
"34709","SE",10,8,8,7,7,8,9,9,5,5,8,4,9,10,7,8
"34710","SE",9,9,9,7,7,7,10,8,5,3,5,8,7,7,6,8
"34711","SE",8,8,8,6,5,6,6,8,4,5,7,5,6,5,5,3
"34712","SE",6,4,5,3,3,6,5,8,5,5,5,2,2,5,5,6
"34713","SE",9,9,9,5,3,8,9,8,5,3,9,4,6,6,7,7
"34714","SE",9,9,8,7,7,6,5,8,2,2,8,1,4,5,7,7
"34715","SE",5,5,7,3,3,3,5,9,7,6,5,7,7,6,3,5
"34716","SE",5,6,7,5,5,5,5,9,4,4,7,5,4,5,8,5
"34717","SE",5,5,7,2,2,7,9,8,6,5,7,3,5,5,8,7
"34718","SE",8,8,9,8,8,8,9,7,5,1,8,6,2,7,7,7
"34719","SE",7,8,8,6,7,7,6,8,6,6,9,7,5,7,7,6
"34720","SE",8,8,8,7,7,8,9,8,6,7,9,7,4,6,10,7
"34721","SE",6,5,5,2,2,4,4,8,5,0,8,5,8,8,10,10
"34722","SE",4,6,3,2,2,5,5,8,2,2,3,5,5,2,5,5
"34723","SE",1,2,2,1,1,2,6,2,2,1,1,2,0,2,5,5
"34724","SE",8,8,9,4,4,5,9,9,4,5,10,7,8,7,8,8
"34725","SE",5,5,5,4,4,6,4,9,7,6,7,6,6,5,4,4
"34726","SE",10,9,10,7,5,8,8,10,5,7,7,6,6,5,7,5
"34727","SE",5,6,8,5,4,4,4,10,6,3,4,5,8,5,6,6
"34728","SE",8,10,10,8,8,6,7,10,8,4,10,6,10,8,10,7
"34729","SE",5,4,10,2,4,1,9,7,3,6,4,6,2,5,6,3
"34730","SE",6,8,7,3,6,6,5,8,4,3,8,4,3,5,10,8
"34731","SE",3,0,4,1,1,5,5,7,5,2,5,4,2,5,10,7
"34732","SE",7,5,7,7,7,7,8,7,3,5,7,4,4,6,7,5
"34733","SE",7,9,6,4,6,6,6,7,0,1,5,2,3,6,10,6
"34734","SE",3,2,2,3,3,2,1,9,0,1,2,2,2,5,4,5
"34735","SE",8,8,6,6,6,6,4,9,7,7,8,7,6,6,6,5
"34736","SE",1,2,4,0,4,0,5,8,0,3,1,4,5,1,0,0
"34737","SE",7,5,7,3,3,3,4,3,6,3,4,7,5,8,10,9
"34738","SE",8,7,10,7,7,9,10,8,5,6,6,5,8,3,9,5
"34739","SE",5,5,6,4,4,5,8,8,5,5,5,6,4,5,8,5
"34740","SE",8,7,5,5,4,5,4,9,4,3,9,7,7,6,10,6
"34741","SE",10,10,10,8,7,7,8,8,7,1,7,6,8,7,9,7
"34742","SE",6,8,8,4,4,3,5,7,4,7,4,5,3,3,10,4
"34743","SE",8,7,7,0,7,7,7,10,7,7,3,6,7,5,4,5
"34744","SE",8,7,7,6,6,6,7,10,5,6,8,5,5,6,8,8
"34745","SE",6,5,5,4,4,7,7,8,6,5,6,4,6,4,7,4
"34746","SE",7,6,8,6,6,5,8,8,5,4,8,7,5,8,8,9
"34747","SE",9,9,10,8,8,7,5,8,8,6,9,7,7,5,5,5
"34748","SE",3,5,7,3,3,2,2,5,5,2,3,4,7,7,6,4
"34749","SE",3,5,4,0,0,0,4,8,4,2,8,4,2,1,5,2
"34750","SE",6,6,7,5,6,5,5,9,7,7,7,6,8,7,5,5
"34751","SE",5,8,9,5,5,5,8,8,7,5,6,7,7,5,6,5
"34752","SE",6,8,8,4,4,3,6,6,3,4,9,2,5,7,8,6
"34753","SE",8,4,9,4,6,6,4,8,7,5,8,8,3,6,3,8
"34754","SE",8,8,8,4,6,5,8,8,3,1,6,2,7,7,7,8
"34755","SE",6,5,10,4,4,5,9,8,7,3,9,2,2,5,9,7
"34756","SE",8,7,7,7,7,6,6,7,5,3,6,4,6,5,5,6
"34757","SE",9,9,9,7,7,9,9,8,6,6,9,8,6,9,9,9
"34758","SE",5,7,6,3,4,5,3,8,7,5,4,8,5,3,8,4
"34759","SE",9,7,7,5,5,4,5,8,8,5,9,5,4,8,9,8
"34760","SE",7,8,9,4,4,7,5,8,5,7,8,2,5,8,8,8
"34761","SE",5,7,7,4,4,5,7,7,5,4,4,6,5,7,8,7
"34762","SE",8,8,8,6,7,7,8,8,7,5,7,6,6,6,10,8
"34763","SE",7,8,7,6,6,6,8,7,4,4,8,6,6,8,10,9
"34764","SE",6,9,9,5,5,5,8,9,4,0,9,3,6,7,5,5
"34765","SE",5,8,8,6,6,5,5,0,4,1,6,5,7,7,8,7
"34766","SE",8,8,8,6,7,7,8,9,8,5,8,8,8,8,8,8
"34767","SE",8,8,8,6,7,6,7,9,3,5,8,7,4,7,8,7
"34768","SE",7,8,9,7,6,8,8,8,7,7,7,8,5,6,7,5
"34769","SE",10,9,9,6,5,8,9,10,7,6,8,7,5,6,8,5
"34770","SE",5,2,7,3,4,2,4,3,0,3,5,3,3,4,3,4
"34771","SE",4,5,7,3,3,2,5,8,4,5,5,6,5,6,8,7
"34772","SE",6,4,8,2,2,1,9,7,5,1,3,3,4,7,6,6
"34773","SE",4,8,8,4,4,8,8,8,4,2,7,2,8,7,7,5
"34774","SE",7,6,6,6,6,4,4,7,4,5,5,7,6,5,5,4
"34775","SE",8,7,7,7,7,6,6,9,7,6,7,2,4,3,5,3
"34776","SE",7,4,6,5,8,5,8,10,7,4,9,3,9,5,5,5
